"Taxa"	"W1"	"C1"	"W2"	"C2"	"C3"	"W4"	"C4"	"W6"	"C6"	"W7"	"C7"	"C8"	"W9"	"W10"	"C10"	"C29"	"C30"	"W33"	"C38"	"C39"	"W42"	"C42"	"W43"	"C43"	"C46"	"C48"	"C51"	"W52"	"C52"	"W54"	"C55"	"W57"	"C59"	"W60"	"C61"	"W63"	"C65"	"W68"	"C68"	"W73"	"C74"	"C75"	"C77"	"C82"	"W83"	"W84"	"W85"	"C86"	"W87"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"W93"	"W94"	"W95"	"C95"	"W96"	"W97"	"C99"	"W100"	"W101"	"C103"	"W104"	"C105"	"C106"	"W107"	"C107"	"W108"	"C108"	"W109"	"W111"	"C111"	"W112"	"C113"	"W114"	"C114"	"C116"	"C117"	"C118"	"C119"	"W120"	"C120"	"W121"	"C121"	"W122"	"W123"	"C123"	"C125"	"W126"	"W127"	"C128"	"C129"	"C137"	"W139"	"W140"	"C141"	"C142"	"C143"	"W144"	"C144"	"W150"	"C151"	"W152"	"C152"	"W153"	"W154"	"C154"	"C156"	"C157"	"C159"	"W164"	"W170"	"C174"	"C177"	"C178"	"W181"	"W185"	"W187"	"W188"	"W189"	"W197"	"C200"	"C201"	"W221"	"W227"	"W228"	"W247"	"W251"	"W262"	"W265"	"W269"	"W280"	"W282"	"W318"	"C416"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella maculosa"	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000285714285714286	0.000571428571428571	0.000571428571428571	0.000285714285714286	0.000714285714285714	0.000142857142857143	0	0.000571428571428571	0.000285714285714286	0.000428571428571429	0	0.000285714285714286	0.000285714285714286	0	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0	0	0.000428571428571429	0.000285714285714286	0.000142857142857143	0.00128571428571429	0	0.000714285714285714	0.000571428571428571	0.000428571428571429	0.000428571428571429	0.000714285714285714	0.000571428571428571	0.000571428571428571	0.000571428571428571	0.000142857142857143	0.000571428571428571	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000142857142857143	0	0.000285714285714286	0	0.000142857142857143	0	0.000285714285714286	0.000285714285714286	0.000142857142857143	0.000142857142857143	0	0.000285714285714286	0	0.000142857142857143	0.000428571428571429	0	0.000142857142857143	0.000857142857142857	0.000285714285714286	0.000285714285714286	0	0.000285714285714286	0.000571428571428571	0.000571428571428571	0	0.000142857142857143	0.000142857142857143	0	0.000857142857142857	0.000285714285714286	0	0	0.000428571428571429	0	0.000142857142857143	0.000142857142857143	0.000428571428571429	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0.000285714285714286	0	0.000142857142857143	0.000571428571428571	0.000142857142857143	0	0.000285714285714286	0.000142857142857143	0	0	0.000285714285714286	0.000142857142857143	0.000428571428571429	0	0.000285714285714286	0	0.000571428571428571	0	0.000428571428571429	0.000714285714285714	0	0	0	0.000142857142857143	0	0.000428571428571429	0.000285714285714286	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus mirabilis"	0.00142857142857143	0.002	0.000428571428571429	0.000571428571428571	0.001	0	0.000285714285714286	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0.000285714285714286	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0	0.000428571428571429	0	0.000285714285714286	0	0.000142857142857143	0	0.00328571428571429	0	0.000142857142857143	0	0.000428571428571429	0.000142857142857143	0.000142857142857143	0	0	0.000714285714285714	0	0	0.000857142857142857	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285714285714286	0	0.000285714285714286	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0.000428571428571429	0	0	0	0.00614285714285714	0	0	0	0	0.00714285714285714	0	0.000857142857142857	0	0	0	0.000285714285714286	0.000142857142857143
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter quasiroggenkampii"	0.000428571428571429	0.000571428571428571	0.00157142857142857	0	0.00128571428571429	0	0.000285714285714286	0	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0	0	0	0	0.000285714285714286	0	0	0	0.000142857142857143	0	0.000571428571428571	0	0.000142857142857143	0.000857142857142857	0.000285714285714286	0	0	0	0	0	0	0	0	0	0.000285714285714286	0.000142857142857143	0	0.000142857142857143	0	0	0.000142857142857143	0	0.000428571428571429	0	0.000571428571428571	0.000142857142857143	0.000285714285714286	0	0.001	0	0.000714285714285714	0	0	0.00114285714285714	0.00185714285714286	0	0.001	0	0.000285714285714286	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0.000428571428571429	0.000142857142857143	0	0.000285714285714286	0.000142857142857143	0	0	0	0.000428571428571429	0	0	0	0	0.000142857142857143	0.00128571428571429	0	0	0	0	0	0.000142857142857143	0.000285714285714286	0	0	0	0.000714285714285714	0.00342857142857143	0	0.000285714285714286	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0.000857142857142857	0	0	0	0	0	0.000714285714285714	0	0.000142857142857143	0.004	0.000142857142857143	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__|g__Aquabacterium|s__Aquabacterium commune"	0	0	0	0	0	0	0	0	0	0.000428571428571429	0	0	0	0	0	0.000571428571428571	0.00257142857142857	0.00257142857142857	0.000857142857142857	0.000285714285714286	0.000285714285714286	0.000285714285714286	0	0	0	0	0.000714285714285714	0	0	0	0.00171428571428571	0	0.000571428571428571	0.000714285714285714	0.00142857142857143	0	0.000857142857142857	0.00114285714285714	0.000142857142857143	0.00414285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0.00142857142857143	0.000857142857142857	0	0	0.00114285714285714	0.000714285714285714	0	0.000857142857142857	0	0.000142857142857143	0.000428571428571429	0	0	0	0	0	0	0.00142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285714285714286	0	0	0	0	0	0	0	0	0	0	0	0.00171428571428571	0	0	0	0	0	0	0.00128571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Hungatella|s__Hungatella effluvii"	0.000142857142857143	0	0.000285714285714286	0	0	0.000142857142857143	0	0	0	0.00142857142857143	0	0	0.000285714285714286	0.00128571428571429	0	0.000142857142857143	0	0	0	0	0	0	0.000428571428571429	0	0	0	0	0	0	0.000857142857142857	0	0	0	0.000142857142857143	0	0	0	0.000714285714285714	0	0.000285714285714286	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0.00442857142857143	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0.000285714285714286	0	0	0	0.00185714285714286	0	0	0	0	0	0.000285714285714286	0	0.000142857142857143	0.000571428571428571	0.000142857142857143	0	0.000571428571428571	0	0.000714285714285714	0	0.00342857142857143	0.000142857142857143	0	0	0	0	0	0.000428571428571429	0	0	0	0.001	0.00485714285714286	0.000714285714285714	0.000571428571428571	0.000142857142857143	0.000571428571428571	0	0	0	0.000142857142857143	0.000428571428571429	0	0.000285714285714286	0	0	0	0	0.000142857142857143	0	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella pasteurii"	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0	0.000285714285714286	0	0.000857142857142857	0.000142857142857143	0	0	0.000285714285714286	0	0.000571428571428571	0.000142857142857143	0	0.000285714285714286	0.000142857142857143	0	0	0.000285714285714286	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0.000142857142857143	0.000285714285714286	0	0	0	0	0.000142857142857143	0	0	0	0.000428571428571429	0.000285714285714286	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0.00128571428571429	0	0.000142857142857143	0	0.000142857142857143	0	0.000285714285714286	0	0	0	0	0	0	0.000714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000285714285714286	0	0	0	0	0	0	0	0	0.019	0	0.000142857142857143	0	0	0.000142857142857143	0	0.000714285714285714
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter oryzae"	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0.000285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000857142857142857	0	0	0	0	0	0	0	0	0	0	0.000285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0.000285714285714286	0	0	0	0.000142857142857143	0.000142857142857143	0.0181428571428571	0.00628571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128571428571429	0	0	0	0	0.000142857142857143	0	0	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister pneumosintes"	0.000285714285714286	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000285714285714286	0.000428571428571429	0.000571428571428571	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000571428571428571	0.000142857142857143	0.000714285714285714	0	0	0	0	0	0	0	0.000142857142857143	0	0	0	0	0	0.000571428571428571	0	0.000142857142857143	0	0	0	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0.000428571428571429	0.000285714285714286	0	0.000142857142857143	0	0	0	0	0	0	0.000428571428571429	0	0.000285714285714286	0.000571428571428571	0	0	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0	0.000428571428571429	0	0.000142857142857143	0	0.000142857142857143	0	0	0.000285714285714286	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0.000142857142857143	0	0	0	0.000571428571428571	0.000285714285714286	0	0	0.000428571428571429	0	0	0	0	0.000142857142857143	0	0	0.000714285714285714	0.000428571428571429	0.00114285714285714	0.000285714285714286	0.000714285714285714	0	0.000428571428571429	0	0.000428571428571429	0.000428571428571429	0	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000571428571428571	0.000714285714285714	0.000428571428571429	0.000571428571428571	0.00114285714285714	0.000428571428571429	0.000714285714285714	0	0.000714285714285714	0.000428571428571429	0.000428571428571429	0.000714285714285714	0.000285714285714286	0.000714285714285714	0	0	0.001	0	0.00114285714285714	0.000285714285714286	0.000857142857142857	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes indistinctus"	0	0.000571428571428571	0	0	0	0.000285714285714286	0	0	0	0	0	0	0	0.000428571428571429	0	0	0.000428571428571429	0.000285714285714286	0.000142857142857143	0.000428571428571429	0.001	0.000571428571428571	0	0.000142857142857143	0.000285714285714286	0.000714285714285714	0.002	0	0	0.000285714285714286	0.000285714285714286	0	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.000285714285714286	0	0.000285714285714286	0	0.000142857142857143	0.000285714285714286	0.000285714285714286	0.000142857142857143	0.000428571428571429	0	0	0	0	0.000142857142857143	0.000142857142857143	0.000857142857142857	0.000142857142857143	0.000142857142857143	0.000857142857142857	0.000285714285714286	0	0	0.000285714285714286	0	0	0.000285714285714286	0	0	0	0	0	0	0	0	0	0.000571428571428571	0	0	0.000142857142857143	0	0	0.000428571428571429	0.000142857142857143	0.000285714285714286	0.000428571428571429	0.000285714285714286	0.000428571428571429	0	0.000714285714285714	0.000571428571428571	0.000142857142857143	0.000428571428571429	0	0.000142857142857143	0	0	0	0	0.000428571428571429	0	0	0.000285714285714286	0	0.000142857142857143	0.001	0	0	0	0	0.000714285714285714	0	0.001	0.000142857142857143	0	0	0	0	0	0.000857142857142857	0	0	0	0.000571428571428571	0.001	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.000714285714285714	0	0	0	0	0.000285714285714286	0	0	0	0	0	0	0	0	0.000142857142857143
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus malodoratus"	0	0	0.000142857142857143	0	0	0	0	0	0	0	0	0	0.000142857142857143	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0	0.000142857142857143	0.000285714285714286	0.000285714285714286	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0.000428571428571429	0.000142857142857143	0.00171428571428571	0.000142857142857143	0.000285714285714286	0.000285714285714286	0.000142857142857143	0	0	0.00171428571428571	0.000571428571428571	0.000571428571428571	0.000285714285714286	0.000142857142857143	0.000285714285714286	0	0.001	0.00114285714285714	0.000142857142857143	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000428571428571429	0	0.000428571428571429	0	0	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0.000428571428571429	0.000285714285714286	0	0.000142857142857143	0	0	0.000428571428571429	0	0.000285714285714286	0.000142857142857143	0.000571428571428571	0	0.000285714285714286	0	0.000571428571428571	0	0.000428571428571429	0.000285714285714286	0	0.000714285714285714	0	0	0.000285714285714286	0	0	0	0	0	0	0.000142857142857143	0.000142857142857143	0.000714285714285714	0	0	0	0	0.000142857142857143	0.000428571428571429	0	0	0.000142857142857143	0	0.00185714285714286	0.000142857142857143	0.000285714285714286	0.00242857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerosacchariphilus|s__Anaerosacchariphilus polymeriproducens"	0.000142857142857143	0	0	0	0	0.000142857142857143	0	0	0	0.000285714285714286	0	0.000142857142857143	0	0.00142857142857143	0	0.000142857142857143	0	0	0.000142857142857143	0	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0.000285714285714286	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000285714285714286	0.000285714285714286	0	0.000285714285714286	0	0.000142857142857143	0.000285714285714286	0.000428571428571429	0	0.000428571428571429	0	0	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000428571428571429	0.000285714285714286	0	0.000142857142857143	0	0.000285714285714286	0.000142857142857143	0.000571428571428571	0.000428571428571429	0.000142857142857143	0.000714285714285714	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000142857142857143	0	0.000142857142857143	0.000428571428571429	0	0.000142857142857143	0.000285714285714286	0	0	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0.000428571428571429	0.000142857142857143	0.000285714285714286	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000428571428571429	0	0	0.000285714285714286	0	0.000142857142857143	0.000857142857142857	0.000428571428571429	0	0.001	0.000142857142857143	0.00171428571428571	0.000142857142857143	0.000857142857142857	0.000142857142857143	0	0	0	0.000142857142857143	0	0.000857142857142857	0	0	0	0.000428571428571429	0.000714285714285714	0.000571428571428571	0	0	0.000142857142857143	0	0	0	0	0.000285714285714286	0	0	0.000142857142857143	0.000285714285714286	0.000142857142857143	0	0.000285714285714286	0.000142857142857143	0.000142857142857143
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter armoricus"	0.000285714285714286	0.000571428571428571	0.000142857142857143	0.000285714285714286	0.000428571428571429	0	0.000428571428571429	0	0	0	0	0.000142857142857143	0	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000857142857142857	0.000142857142857143	0.000714285714285714	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0.000285714285714286	0.000285714285714286	0	0	0.000285714285714286	0	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000428571428571429	0	0	0.000142857142857143	0.000428571428571429	0.000142857142857143	0.000142857142857143	0	0	0.000285714285714286	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0	0	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0	0.000142857142857143	0.000285714285714286	0.000142857142857143	0	0.00114285714285714	0.000142857142857143	0.000285714285714286	0	0.000571428571428571	0	0.000285714285714286	0.000285714285714286	0	0	0.000428571428571429	0	0.000142857142857143	0.000428571428571429	0.000285714285714286	0.000571428571428571	0	0.000571428571428571	0.000142857142857143	0	0	0	0.000857142857142857	0.000428571428571429	0	0	0	0.000428571428571429	0	0.000142857142857143	0.000285714285714286	0.000857142857142857	0	0	0	0.000142857142857143	0.000142857142857143	0	0.000428571428571429	0	0	0.000142857142857143	0.000428571428571429	0	0	0.000142857142857143	0	0	0.000428571428571429	0.000285714285714286	0.000857142857142857	0.000571428571428571	0	0	0	0	0.000142857142857143	0.00114285714285714	0.000571428571428571	0	0	0.000142857142857143	0.000142857142857143	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0.000142857142857143
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter lari"	0	0.000428571428571429	0	0.000571428571428571	0.000714285714285714	0.000285714285714286	0	0	0	0	0.000142857142857143	0.000571428571428571	0	0	0	0	0.000142857142857143	0	0.000428571428571429	0.000142857142857143	0.000285714285714286	0.000285714285714286	0	0.000428571428571429	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000285714285714286	0	0	0.000285714285714286	0.000142857142857143	0	0	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000142857142857143	0.000285714285714286	0	0.000428571428571429	0	0	0.000571428571428571	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0.000285714285714286	0	0.000428571428571429	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0	0.000285714285714286	0	0.000142857142857143	0.000142857142857143	0	0.00114285714285714	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0	0.000285714285714286	0	0	0.000571428571428571	0	0.000285714285714286	0.000857142857142857	0.000428571428571429	0.000285714285714286	0.000142857142857143	0.000428571428571429	0	0.000142857142857143	0	0.000142857142857143	0.000571428571428571	0.000428571428571429	0.000285714285714286	0	0.000428571428571429	0.000714285714285714	0.000142857142857143	0.000142857142857143	0.000142857142857143	0.000285714285714286	0.000142857142857143	0	0.000142857142857143	0	0	0	0	0.000142857142857143	0.000285714285714286	0	0.000285714285714286	0.000142857142857143	0	0.000428571428571429	0	0	0	0.000428571428571429	0.000142857142857143	0.000428571428571429	0.000285714285714286	0	0.000142857142857143	0	0	0.002	0.000857142857142857	0	0	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0
